chapter,verse,"text"
1,19,"i kual ta e grandesa sobresaliente di Su poder pa ku nos ku ta kere, segun e obramentu di e forsa di Su poder"
1,20,"ku El a ehersé den Cristo, ora ku El a lant'E for di e mortonan, i a hasiE sinta na Su man drechi den e lugánan selestial,"
1,21,"muchu mas haltu ku tur gobierno i outoridat i poder i dominio, i tur nòmber ku ta wòrdu mentá, no solamente den e siglo aki, ma tambe den esun ku ta bin."
1,22,"I El a someté tur kos bou di Su pianan, i a duna E komo kabes riba tur kos na e iglesia,"
1,23,"kual ta Su kurpa, e plenitut di Esun ku ta yena tur den tur."
2,1,"I boso tabata morto den boso delitonan i pikánan,"
2,2,"den kualnan boso tabata kana antes segun e kurso di e mundu aki, segun e prens di e poder di laira, di e spiritu ku ta obra awor den e yunan di desobedensia."
2,3,"Nos tur tambe tabata biba antes meimei di nan, den e pashonnan di nos karni, kumpliendo ku e deseonan di karni i di mente, i tabata di naturalesa yunan di furia, meskos ku e otronan."
2,4,"Ma Dios, siendo riku den miserikòrdia, pa motibu di Su gran amor ku kual El a stima nos,"
2,5,"asta tempu ku nos tabata morto den nos transgreshonnan, a hasi nos bibu huntu ku Cristo (pa medio di grasia boso a wòrdu salbá),"
2,6,"i a lanta nos huntu kunE, i a hasi nos sinta huntu kunE den e lugánan selestial, den Cristo Jesus,"
2,7,"pa den e siglonan ku ta bin E por a mustra e rikesa sobresaliente di Su grasia den Su kariño pa ku nos den Cristo Jesus."
2,8,"Pasobra pa medio di grasia boso a wòrdu salbá dor di fe, i esei no di boso mes; e ta e don di Dios;"
2,9,"no komo resultado di obranan, pa ni un hende no gaba."
2,10,"Pasobra nos ta e obra di Su man, kreá den Cristo Jesus pa bon obranan, kualnan Dios a prepará di antemano, pa nos kana den nan."
2,11,"Pesei, kòrda ku antes boso, e paganonan den karni, kendenan ta wòrdu yamá \"Insirkumsishon\" dor di esnan yamá \"Sirkumsishon\", lokual ta wòrdu hasí den karni dor di man di hende--"
2,12,"kòrda ku den e tempu ei boso tabata separá di Cristo, ekskluí for di e siudadania di Israel i stranhero pa ku e aliansanan di promesa, sin speransa i sin Dios den mundu."
2,13,"Ma awor den Cristo Jesus boso, kendenan antes tabata leu, a wòrdu tresí serka pa medio di e sanger di Cristo."
2,14,"Pasobra E mes ta nos pas, Kende a hasi tur dos grupo bira ún, i a tumba e muraya meimei ku ta separá,"
2,15,"dor di abolí den Su karni e enemistat, kual ta e Lei di mandamentunan kontení den e ordenansanan, pa den Su mes E hasi e dosnan bira ún hende nobo, asina stablesiendo pas,"
2,16,"i pa rekonsiliá nan dos den un solo kurpa ku Dios dor di e krus, matando e enemistat pa medio di djé."
2,17,"I El a bin prediká pas na boso ku tabata leu, i pas na esnan ku tabata serka;"
2,18,"pasobra pa medio di djE nos tur dos tin nos entrada den ún Spiritu serka e Tata."
2,19,"Asina anto, boso no ta stranhero ni hende deskonosí mas, ma boso ta konsiudadano huntu ku e santunan, i boso ta di e hendenan di e kas di Dios,"
2,20,"ku a wòrdu trahá riba e fundeshi di e apòstelnan i e profetanan, di kual Cristo Jesus mes ta e piedra-di-skina prinsipal,"
2,21,"den Kende henter e edifisio, siendo bon hinká den otro, ta krese pa bira un tèmpel santu den Señor;"
2,22,"den Kende boso tambe ta wòrdu trahá konhuntamente pa ta un lugá-di-biba pa Dios den Spiritu."
3,1,"Pa e motibu aki ami, Pablo, prizonero di Cristo Jesus pa motibu di boso, paganonan--"
3,2,"si di bèrdat boso a tende di e mayordomia di e grasia di Dios ku a wòrdu duná na mi pa boso,"
3,3,"kon pa medio di revelashon e misterio a wòrdu hasí konosí na mi (manera mi a skirbi en breve kaba,"
3,4,"pa medio di kual, ora boso ta lesa esaki, boso por komprendé mi konosementu di e misterio di Cristo),"
3,5,"kual den otro generashonnan no a wòrdu hasí konosí na e yunan di hende, manera el a wòrdu revelá awor na Su apòstelnan i profetanan santu den Spiritu:"
3,6,"ku e paganonan ta ko-erederonan i miembronan di e mesun kurpa, i ko-partisipantenan di e promesa den Cristo Jesus pa medio di e evangelio,"
3,7,"di kual mi a wòrdu hasí un sirbidó, segun e don di e grasia di Dios, ku a wòrdu duná na mi segun e obramentu di Su poder."
3,8,"Na ami, esun di mas menos entre tur e santunan, e grasia aki a wòrdu duná, pa prediká na e paganonan e rikesa insondabel di Cristo,"
3,9,"i pa trese na klaridat kiko ta e atministrashon di e misterio ku pa siglonan tabata skondí den Dios, Kende a krea tur kos;"
3,10,"pa e sabiduria multiforme di Dios awor por bira konosí pa medio di e iglesia na e gobernantenan i outoridatnan den e lugánan selestial."
3,11,"Esaki tabata di akuèrdo ku e propósito etèrno ku El a kumpli kuné den Cristo Jesus nos Señor,"
3,12,"den Kende nos tin frankesa i entrada ku tur konfiansa pa medio di fe den djE."
3,13,"Pesei mi ta pidi boso pa no pèrdè ánimo pa kousa di mi tribulashonnan pa boso motibu, pasobra nan ta boso gloria."
3,14,"Pa e motibu aki mi ta dobla mi rudia dilanti di e Tata,"
3,15,"di Kende henter e famia den shelu i riba tera ta haña su nòmber,"
3,16,"pa E konsedé boso, konforme e rikesa di Su gloria, pa wòrdu fortalesí ku poder pa medio di Su Spiritu den e hende interior;"
3,17,"pa asina Cristo por biba den boso kurason pa medio di fe; i pa boso, teniendo rais bon pegá i fundá den amor,"
3,18,"por komprendé, huntu ku tur e santunan, kual ta e hanchura i largura i haltura i profundidat,"
3,19,"i pa konosé e amor di Cristo ku ta surpasá konosementu, pa boso wòrdu yená ku tur e plenitut di Dios."
3,20,"Awor na Esun ku ta poderoso pa hasi tur kos muchu mas abundantemente di loke nos ta pidi òf pensa, segun e poder ku ta obra den nos,"
3,21,"na djE sea gloria den e iglesia i den Cristo Jesus den tur generashon pa semper i semper. Amèn."
4,1,"Pesei, ami, prizonero di Señor, ta roga boso pa kana na un manera digno di e yamada ku kual boso a wòrdu yamá,"
4,2,"ku tur umildat i suavidat, ku pasenshi, soportando un i otro den amor,"
4,3,"siendo diligente pa preservá e unidat di e Spiritu den e vínkulo di pas."
4,4,"Tin ún kurpa i ún Spiritu, meskos ku boso tambe a wòrdu yamá den ún speransa di boso yamada;"
4,5,"ún Señor, ún fe, ún boutismo,"
4,6,"ún Dios i Tata di tur, Kende ta riba tur i dor di tur i den tur."
4,7,"Ma na kada un di nos grasia a wòrdu duná konforme e midí di e don di Cristo."
4,8,"Pesei ta wòrdu bisá: \"Ora ku El a subi bai den haltura, El a hiba un ehérsito di katibunan komo katibu, i El a duna donnan na hende.\""
4,9,"(Awor e ekspreshon aki: \"El a subi,\" ta kiko esaki ta nifiká, sino ku El a baha tambe den e partinan mas abou di tera?"
4,10,"Esun ku a baha ta e Mesun tambe ku a subi bai muchu mas haltu ku tur e shelunan, pa E yena tur kos.)"
4,11,"I El a duna algun komo apòstel, i algun komo profeta, i algun komo evangelista, i algun komo pastor i siñadó,"
4,12,"pa ekipá e santunan pa e trabou di sirbishi, pa edifiká e kurpa di Cristo,"
4,13,"te ora nos tur yega na e unidat di fe i di e konosementu di e Yu di Dios, na bira un hòmber madurá, na e midí di e estatura di e plenitut di Cristo,"
4,14,"pa nos no ta mucha mas, tirá p'aki p'aya dor di olanan, i hibá dor di tur bientu di doktrina, dor di triki di hende, dor di astusia den trahamentu di plan engañoso;"
4,15,"ma papiando e bèrdat den amor, nos tin di krese den tur aspekto den djE, Kende ta e kabes, esta, Cristo,"
4,16,"for di Kende henter e kurpa, siendo bon hinká den otro i tení huntu pa medio di loke kada skarnir ta kontribuí, konforme e obra efektivo di kada parti individual, ta kousa e kresementu di e kurpa pa edifikashon di su mes den amor."
4,17,"Esaki mi ta bisa anto i ta afirmá huntu ku Señor, pa boso no kana mas meskos ku e paganonan tambe ta kana, den e banidat di nan mente,"
4,18,"siendo tapá ku skuridat den nan komprendementu, ekskluí di e bida di Dios pa motibu di e ignoransia ku ta den nan, pa motibu di e duresa di nan kurason;"
4,19,"i nan, pèrdiendo tur heful, a entregá nan mes na sensualidat pa, ku golosidat, nan praktiká tur klase di impuresa."
4,20,"Ma no t'asina boso a siña konosé Cristo,"
4,21,"si di bèrdat boso a tend'E i a wòrdu siñá den djE, meskos ku bèrdat ta den Jesus,"
4,22,"pa, enkuanto boso manera di biba di antes, boso pone un banda e hende bieu ku ta wòrdu korumpí konforme e pashonnan engañoso,"
4,23,"i pa boso wòrdu renobá den e spiritu di boso mente,"
4,24,"i pa boso bisti e hende nobo, ku a wòrdu kreá segun Dios den hustisia i santidat bèrdadero."
4,25,"Pesei, poniendo mentira un banda, kada un di boso papia bèrdat ku su próhimo, pasobra nos ta miembro di otro."
4,26,"Rabia, ma no hasi piká; no laga solo baha riba boso rabia,"
4,27,"i no duna diabel oportunidat."
4,28,"Laga esun ku ta hòrta, no hòrta mas; ma mas bien, lagu'é traha, hasiendo ku su mes mannan loke ta bon, pa e por tin algu pa kompartí ku esun ku ta den nesesidat."
4,29,"No laga ningun palabra dañino sali for di boso boka, sino solamente palabra ku ta bon pa edifikashon, konforme e nesesidat di e momento, pa esaki por duna grasia na esnan ku ta tende."
4,30,"I no hasi Spiritu Santu di Dios tristu, pa medio di Kende boso a wòrdu seyá pa e dia di redenshon."
4,31,"Laga tur amargura, furia, rabia, griteria i kalumnia wòrdu kitá for di boso, huntu ku tur malisia."
4,32,"I sea kariñoso ku otro, miserikòrdioso, pordonando otro, meskos ku Dios den Cristo tambe a pordoná boso."
5,1,"Pesei, sea imitadónan di Dios, manera yunan stimá;"
5,2,"i kana den amor, meskos ku Cristo tambe a stima boso, i a entregá Su mes pa nos, un ofrenda i un sakrifisio na Dios komo un holó dushi."
5,3,"Ma no laga inmoralidat òf kualkier sorto di impuresa òf golosidat ni wòrdu mentá mes meimei di boso, manera ta pas pa santunan,"
5,4,"ni sushedat, ni papiamentu di ko'i loko, ni chansanan bulgar, ku no ta pas, ma mas bien duna gradisimentu."
5,5,"Pasobra esaki boso sa ku siguridat, ku ningun fornikadó, persona impuru òf hende kudisioso, ku ta un adoradó di dios falsu, no tin erensia den e reino di Cristo i Dios."
5,6,"No laga ni un hende gaña boso ku palabra bano, pasobra ta pa motibu di e kosnan aki e furia di Dios ta bin riba e yunan di desobedensia."
5,7,"Pesei, no sea partisipante huntu ku nan."
5,8,"Pasobra antes boso tabata skuridat, ma awor boso ta lus den Señor; kana komo yunan di lus"
5,9,"(pasobra e fruta di e lus ta konsistí di tur bondat i hustisia i bèrdat),"
5,10,"tratando di siña loke ta agradabel na Señor."
5,11,"I no partisipá den e obranan infruktífero di skuridat, sino mas bien eksponé nan;"
5,12,"pasobra ta bèrguensa asta pa papia di e kosnan ku nan ta hasi na sekreto."
5,13,"Ma tur kos ta bira visibel ora nan wòrdu eksponí dor di lus, pasobra tur kos ku bira visibel ta lus."
5,14,"Pa e motibu aki ta wòrdu bisá: \"Spièrta, abo ku ta drumi, i lanta for di e mortonan, i Cristo lo lusa riba bo.\""
5,15,"Pesei, mira bon kon boso ta kana, no manera hende bobo, ma manera hende sabí,"
5,16,"hasiendo bon uzo di boso tempu, pasobra e dianan ta malu."
5,17,"Pesei anto, no sea bobo, ma komprendé kiko ta e boluntat di Señor."
5,18,"I no bebe biña bira burachi, pasobra esei ta libertinahe, ma sea yená ku e Spiritu,"
5,19,"papiando ku otro den salmo i himno i kantika spiritual, kantando i hasiendo melodia na Señor den boso kurason,"
5,20,"semper dunando gradisimentu na Dios Tata pa tur kos den e nòmber di nos Señor Jesu-Cristo;"
5,21,"i sea sumiso na otro den e temor di Cristo."
5,22,"Esposanan, sea sumiso na boso mes esposo, manera na Señor."
5,23,"Pasobra e esposo ta kabes di e esposa, meskos ku Cristo tambe ta kabes di e iglesia, E mes siendo Salbador di e kurpa."
5,24,"Ma meskos ku e iglesia ta sumiso na Cristo, asina tambe e esposanan mester ta sumiso na nan esposo den tur kos."
5,25,"Esposonan, stima boso esposa, meskos ku Cristo tambe a stima e iglesia i a entregá Su mes p'é,"
5,26,"pa E santifik'é despues di a purifik'é pa medio di e labamentu di awa ku e palabra,"
5,27,"pa E presentá na Su mes e iglesia den tur su gloria, sin mancha ni ploi ni nada paresido, ma pa é por ta santu i sin kulpa."
5,28,"Asina esposonan tambe mester stima nan esposa manera nan mes kurpa. Esun ku ta stima su esposa ta stima su mes;"
5,29,"pasobra nunka ni un hende no a odia su mes karni, ma ta aliment'é i ta kuid'é, meskos ku Cristo tambe ta hasi ku e iglesia,"
5,30,"pasobra nos ta miembronan di Su kurpa, di Su karni i di Su wesunan."
5,31,"Pesei un hòmber lo bandoná su tata i su mama, i lo uni ku su esposa; i nan lo bira ún karni."
5,32,"E misterio aki ta grandi, ma mi ta papia tokante di Cristo i e iglesia."
5,33,"Asina anto, laga kada un di boso tambe stima su esposa manera su mes; i e esposa pèrkurá pa e respetá su esposo."
6,1,"Yunan, obedesé boso mayornan den Señor, pasobra esaki ta hustu."
6,2,"Onra bo tata i bo mama (ku ta e promé mandamentu ku un promesa),"
6,3,"pa bai bo bon i pa bo tin bida largu riba tera."
6,4,"I boso, tatanan, no proboká boso yunan na rabia, ma lanta nan den e disiplina i instrukshon di Señor."
6,5,"Esklabunan, sea obedesido na esnan ku ta boso shon segun karni, ku temor i temblamentu, den e sinseridat di boso kurason, manera na Cristo,"
6,6,"no sirbiendo pa bista, manera esnan ku kier agradá hende, ma manera esklabunan di Cristo, hasiendo e boluntat di Dios di kurason."
6,7,"Sirbi ku bon boluntat, manera na Señor, i no na hende,"
6,8,"sabiendo ku ki kos bon ku kada un hasi, esaki é lo risibí bèk di Señor, sea esklabu òf liber."
6,9,"I boso, shonnan, hasi meskos ku nan, i laga amenasa para, sabiendo ku e Shon, tantu di nan komo di boso, ta den shelu, i p'E no tin distinshon di persona."
6,10,"Finalmente, sea fuerte den Señor, i den e forsa di Su poder."
6,11,"Bisti e armadura kompleto di Dios, pa boso por para firme kontra e trampanan di diabel."
6,12,"Pasobra nos lucha no ta kontra karni i sanger, sino kontra e gobernantenan, kontra e podernan, kontra e forsanan mundial di e skuridat aki, kontra e forsanan spiritual di maldat den e lugánan selestial."
6,13,"Pesei, tuma e armadura kompleto di Dios, pa boso por resistí den e dia malu, i despues di a hasi tur kos, para firme."
6,14,"Para firme anto, ku boso hep fahá ku bèrdat, i ku e korasa di hustisia bistí,"
6,15,"i ku boso pianan bistí ku e preparashon di e evangelio di pas;"
6,16,"i riba tur kos, tumando e eskudo di fe, ku kual boso lo por paga tur e flechanan sendí di e malbado."
6,17,"I tuma e hèlm di salbashon, i e spada di e Spiritu, kual ta e Palabra di Dios."
6,18,"Ku tur orashon i súplika pidi tur ora bai den Spiritu, i ku esaki na bista, sea alerta ku tur pèrseveransia i súplika pa tur e santunan."
6,19,"I hasi orashon pa mi, pa e palabra por wòrdu duná na mi, pa mi por habri mi boka pa hasi konosí ku tur frankesa e misterio di e evangelio,"
6,20,"pa kual mi ta un embahador na kadena; di manera ku mi por papia di djé ku tur frankesa, manera mi mester papia."
6,21,"Ma pa boso tambe por sa di mi sirkumstansianan, kon ta bai ku mi, e ruman stimá i sirbidó fiel den Señor, Tikiko, lo hasi tur kos konosí na boso."
6,22,"I mi a mand'é serka boso ku e propósito aki, pa boso por sa di nos, i pa é por konsolá boso kurason."
6,23,"Pas sea ku e rumannan, i amor ku fe, di Dios Tata i di Señor Jesu-Cristo."
6,24,"Grasia sea ku tur esnan ku ta stima nos Señor Jesu-Cristo ku un amor inkoruptibel. Amèn."
